names,scores,logfoldchanges,pvals,pvals_adj
CG12780,17.279486,1.6431124,6.714305124834437e-67,3.7633207386307948e-65
ptc,17.067305,1.3544381,2.5992847102428115e-65,1.4267384144015542e-63
Gs2,17.061829,1.3587385,2.8547423920278384e-65,1.5562256642568197e-63
CG6908,16.980669,2.0506272,1.1417705670088133e-64,6.181872069947718e-63
CG7470,16.933372,1.2040662,2.5532476760614612e-64,1.3638455203874612e-62
Damm,16.674196,2.3473272,2.0190716086143653e-62,1.043492917724788e-60
CG33511,16.644491,1.2161198,3.3177827239486873e-62,1.7036279161230712e-60
Ass,16.59399,1.3814696,7.702914274225276e-62,3.929967609523011e-60
Myo61F,16.095064,2.2529955,2.7628198158998653e-58,1.263751891652128e-56
vanin-like,15.9685545,2.1531115,2.1163452321114342e-57,9.516379492867179e-56
CG9328,15.868293,1.0420681,1.0505984690038333e-56,4.6453962304452826e-55
CG14606,15.809195,1.2722732,2.688831208768343e-56,1.1444068230260557e-54
CG13101,15.666401,1.533366,2.5670943637467694e-55,1.0641408354719029e-53
CG13868,15.605315,1.4553716,6.6977775175603e-55,2.692303599104163e-53
NKCC,15.467065,3.6065626,5.788731081187581e-54,2.2257251533899497e-52
CG9452,15.283381,1.9691387,9.868390363062634e-53,3.704835797151675e-51
unc-13,15.257417,1.4355747,1.4695208310120318e-52,5.465381445805963e-51
lncRNA:CR44640,15.221222,1.7651905,2.5571167625082753e-52,9.422264959631187e-51
Smvt,15.080567,0.83171636,2.173923853177363e-51,7.9005753184651295e-50
zfh2,14.80148,1.7694625,1.4329493445536122e-49,4.980281149913625e-48
sob,14.686091,2.633601,7.914943250947902e-49,2.658018284147441e-47
app,14.527857,1.0716021,8.070603488063866e-48,2.6325382443237833e-46
Argk,14.508046,0.91623276,1.0774640393607299e-47,3.4717025657587333e-46
CG31233,14.507772,1.7280264,1.0817718762509937e-47,3.4717025657587333e-46
CG15347,14.479911,2.3360476,1.623069767648023e-47,5.146618438530125e-46
CG15706,14.4706135,1.1781592,1.8580631601028424e-47,5.868382813991477e-46
CG11878,14.367929,0.9250698,8.225397347707298e-47,2.5672916662902897e-45
CG17167,14.363043,1.8898597,8.826561267431488e-47,2.7441641065424693e-45
cdi,14.29415,1.4549996,2.379936540786436e-46,7.285351895430478e-45
pyd,14.261098,0.92608535,3.823905809988393e-46,1.1528206947612737e-44
eas,14.179127,1.1771467,1.2337237142138033e-45,3.677605633493506e-44
CG42249,14.090717,1.3024242,4.33139612841774e-45,1.2674110950763528e-43
Tret1-1,13.975106,0.8221043,2.211845258714688e-44,6.242580288691561e-43
CG4301,13.429949,0.8677476,4.0369145384588843e-41,1.0465733814851551e-39
Spn,13.411719,1.5591323,5.162791868016757e-41,1.3341123531670577e-39
CG1358,13.260237,2.1603029,3.93649011100849e-40,9.977874138062602e-39
Eip63F-1,13.18371,0.80436945,1.0890038397708356e-39,2.708556737730025e-38
Cyp4e3,13.0755005,2.0296094,4.545644374293599e-39,1.0897223968374324e-37
CG8079,12.878982,0.6106732,5.911011679595401e-38,1.3557850708328473e-36
CG2556,12.846274,1.2288157,9.02531287823178e-38,2.0465089799956333e-36
CG6891,12.548177,0.85529417,4.0676782034288964e-36,8.542124227200683e-35
CG6495,12.535858,1.686109,4.751884849187201e-36,9.9526977670213e-35
TyrR,12.430467,0.8148107,1.785886858616969e-35,3.691915196813625e-34
Btnd,12.384377,4.4064236,3.175442657266592e-35,6.4472826809144906e-34
Cyp4p3,12.210417,0.9622696,2.734851591483639e-34,5.387793023915416e-33
Gclc,12.156286,0.835736,5.311915674618121e-34,1.0236691732272547e-32
lncRNA:CR32773,12.103454,0.8187544,1.0125982179567935e-33,1.932678469236959e-32
CG11594,12.014547,0.7437122,2.9799703875143382e-33,5.46488117839323e-32
CG32107,11.999501,2.0145557,3.574427668845853e-33,6.539970072722793e-32
CG2201,11.998174,0.70558244,3.6322443944444085e-33,6.63051218701446e-32
Fas2,11.542013,1.269249,8.100649679766968e-31,1.348809012578772e-29
scramb1,11.522273,0.48116678,1.0188666489260324e-30,1.6858959789609754e-29
CG2681,11.4445,0.8903514,2.505459192751807e-30,4.0779038272211926e-29
MtnA,11.393005,0.60206944,4.530882512144743e-30,7.285109881648487e-29
S,11.3256035,0.77674425,9.80018775119812e-30,1.5506897477492215e-28
CG42327,11.309117,0.811106,1.1827279736634646e-29,1.8640261272054486e-28
CG17574,11.191225,0.4406815,4.501704383070023e-29,6.837607859705021e-28
CG32669,11.122536,1.1742663,9.746218374976851e-29,1.4526245701580667e-27
CG9449,11.096165,0.8588869,1.3094309206706596e-28,1.9407375600777988e-27
Prosap,11.081423,0.11104156,1.543987555498916e-28,2.2756661026325687e-27
CG5853,11.036204,1.9877329,2.556033137477635e-28,3.712311631603011e-27
prominin-like,11.010077,1.0272868,3.417110176304082e-28,4.935894717459925e-27
OtopLb,10.949894,1.2953868,6.6525499225800635e-28,9.438082858077491e-27
fra,10.896433,3.0436177,1.1986514596790711e-27,1.6825514934013627e-26
CG3036,10.893259,1.0269108,1.2411737543819119e-27,1.7391728716770488e-26
dally,10.875314,0.8099401,1.5113499223066368e-27,2.099272954910737e-26
side-VIII,10.749635,0.8071482,5.94968818549756e-27,7.985424665830536e-26
Shab,10.58406,2.613657,3.533104648061582e-26,4.535480628051957e-25
CG4462,10.580947,1.7407522,3.652474697671439e-26,4.68116684682238e-25
Tps1,10.518199,0.5152476,7.12221426694195e-26,9.012035508837993e-25
Sugb,10.425582,0.63682646,1.894959881260889e-25,2.3167412741866996e-24
CG31974,10.3749695,0.6960991,3.223153375539966e-25,3.880949730094189e-24
dve,10.360634,0.9472508,3.7447400972420816e-25,4.495382569223187e-24
olf186-F,10.312444,0.56666017,6.1906503203426645e-25,7.256463313638773e-24
lncRNA:CR44641,10.299933,1.8297826,7.051034940281233e-25,8.216572048272083e-24
CG1544,10.274677,0.957948,9.165036000074665e-25,1.0602401384388701e-23
mbl,10.2466545,0.9629374,1.2251096233896087e-24,1.3969409015125923e-23
SelR,10.226722,0.46020934,1.5052912725834445e-24,1.7066400624631957e-23
CG6357,10.183561,1.0991042,2.348075442486953e-24,2.6321594995427688e-23
CG15210,10.138545,2.4220467,3.726062288712217e-24,4.1245799382281687e-23
veil,10.092212,1.5254157,5.980660533317237e-24,6.538472140751633e-23
robo2,10.091583,0.95390046,6.019088837667104e-24,6.571457895609393e-23
Gfat1,10.071823,1.9492954,7.360122691844603e-24,7.991707572222537e-23
sog,10.009744,0.64278895,1.3811008043991438e-23,1.4617262369963808e-22
CG16700,9.868187,1.3723428,5.718877663661739e-23,5.816622531153734e-22
Meltrin,9.790758,0.7714361,1.2336747478150302e-22,1.23042823532078e-21
CG6834,9.757483,1.4060514,1.7135538153128865e-22,1.6858065285630733e-21
Pldn,9.699338,0.6664393,3.0346262503977073e-22,2.9382713293084368e-21
KCNQ,9.691186,0.5862477,3.2868938754178604e-22,3.1786620114763974e-21
CaMKI,9.659837,1.0141034,4.4657319139992e-22,4.297794474428009e-21
CG33090,9.60814,0.624963,7.387130171017614e-22,7.00764827546236e-21
Ork1,9.603993,0.56536674,7.690576977208764e-22,7.278157213032647e-21
ELOVL,9.60374,0.88239735,7.709519962330295e-22,7.28741916629297e-21
CAH5,9.55992,2.7513058,1.178473002228621e-21,1.0957320823291582e-20
Wnt4,9.539339,5.0318756,1.4374575007114421e-21,1.3272301912021308e-20
CG31272,9.526372,0.4850805,1.6287681071389397e-21,1.493475272433044e-20
CG9451,9.383811,1.8517886,6.363003934483027e-21,5.639548810083565e-20
Cyp6d5,9.346318,1.3898389,9.075157246134962e-21,7.989953155087186e-20
CG33993,9.342526,0.5048849,9.406213871920758e-21,8.272271404046111e-20
Myd88,9.340195,0.60928786,9.615706306286247e-21,8.437861796221856e-20
ct,9.282323,0.88391674,1.6582286576217775e-20,1.4361090191525275e-19
CG5618,9.256267,1.0295217,2.117050377322139e-20,1.8255258887439766e-19
asRNA:CR44029,9.240927,1.4130696,2.4437106670409495e-20,2.0981114562005306e-19
CG3534,9.228659,1.3722975,2.740409370483778e-20,2.345260019320472e-19
FER,9.20094,0.64720166,3.548322756261948e-20,3.008344032292545e-19
CG17544,9.169652,1.3593247,4.7454888170339435e-20,3.975720578397174e-19
Sodh-1,9.082297,0.9280936,1.0630724234770283e-19,8.69577946398116e-19
CG16898,9.021799,1.3068732,1.8502472636315937e-19,1.485985668137624e-18
CG5404,8.989427,1.291731,2.485235855894171e-19,1.9799791969030736e-18
Tango2,8.981265,0.39745066,2.676713833662473e-19,2.1240244668115274e-18
Oatp58Db,8.923434,0.34633827,4.520496116642324e-19,3.5552004537901436e-18
Msp300,8.89825,0.89749706,5.6734422547719105e-19,4.440012478439492e-18
CG15818,8.894001,3.8069644,5.894701560600668e-19,4.604114791052082e-18
Alp12,8.837559,1.3575835,9.783239546791483e-19,7.53044521788331e-18
LPCAT,8.7791195,0.88625103,1.6475893772093592e-18,1.252451179867172e-17
CG18327,8.71041,0.3555374,3.0277782330021367e-18,2.264857796660151e-17
Act5C,8.7034855,0.55218565,3.2184436063540675e-18,2.4029636644439044e-17
Pmp70,8.634694,0.66248727,5.888433905641961e-18,4.3354343621650665e-17
Hnf4,8.628246,0.46427932,6.229996632114363e-18,4.5694390811556496e-17
CG5789,8.626218,0.79518765,6.34139429301914e-18,4.6431607339594605e-17
CG9650,8.625438,0.79937804,6.3848046092327154e-18,4.6620788885213927e-17
Prestin,8.598327,0.4072105,8.088673359170364e-18,5.873882414747895e-17
ImpL2,8.583849,0.5467121,9.1750632192948e-18,6.644615847349163e-17
rdgB,8.583403,0.4118128,9.210729980876171e-18,6.664381810708496e-17
CG6287,8.558512,1.4461086,1.1433346479894102e-17,8.220235287576978e-17
smash,8.48748,0.63067687,2.111652097675457e-17,1.4859981472501292e-16
CG31288,8.446125,0.73471546,3.011318583309262e-17,2.102375842505124e-16
dnr1,8.434658,0.5115498,3.321729753673338e-17,2.300720103709163e-16
CG30411,8.348681,0.8959951,6.902900542121755e-17,4.687729130951113e-16
CG11034,8.321429,1.3994064,8.6909034125176e-17,5.871893061139863e-16
Rift,8.31713,0.94026816,9.011870157880258e-17,6.073283199540134e-16
CG6337,8.307306,2.8831463,9.789937003701487e-17,6.592056566197982e-16
l(2)03659,8.28127,2.028434,1.2186882036379303e-16,8.15087345609604e-16
pigs,8.26303,0.81344974,1.4202027597011608e-16,9.443102560118245e-16
CG43349,8.163134,1.734278,3.2644275861644164e-16,2.12441366788901e-15
RhoBTB,8.065792,0.5163626,7.27624894448468e-16,4.610801381302035e-15
RnrS,8.040364,1.8987025,8.957173112695487e-16,5.6445083771926675e-15
Rh7,8.023483,3.1957366,1.0278784469449065e-15,6.436573217336358e-15
CG31324,7.9969707,0.5648888,1.2751748685986847e-15,7.941405930498382e-15
CG46339,7.988809,0.5062591,1.3624844482744817e-15,8.471885721731719e-15
Cyp4p1,7.8970237,0.9986053,2.856423081859452e-15,1.7461037871366648e-14
CG6830,7.8935156,1.4507413,2.937907960192234e-15,1.793160234292177e-14
CG4752,7.8666887,0.6215317,3.641514434156757e-15,2.2023414423596983e-14
CG3764,7.8600173,0.37903377,3.8408013759203626e-15,2.319342803562228e-14
Nrg,7.692557,0.65973747,1.4422354379157628e-14,8.403185834825444e-14
Gdh,7.642005,0.46725893,2.138645482064039e-14,1.2370261185863146e-13
PhKgamma,7.622032,0.4483288,2.4971314611439404e-14,1.4391505647534122e-13
fiz,7.484967,0.39826965,7.156508066284994e-14,3.9831222167526064e-13
CG9701,7.4712496,2.2460568,7.94369202520974e-14,4.405842845201695e-13
Ugt303B3,7.3392234,0.50807166,2.1483670429565637e-13,1.1711543352665267e-12
Hex-A,7.294096,0.4174127,3.006706948142692e-13,1.616917608126195e-12
CG17028,7.2692056,0.37740332,3.616075195978351e-13,1.9315666097175632e-12
Stim,7.2518077,0.54619205,4.1124558178484786e-13,2.1806153134081306e-12
CG4080,7.2015805,0.36820084,5.951852044314143e-13,3.11855104810377e-12
beta-Man,7.1578016,0.41737166,8.198098711775085e-13,4.261833288505414e-12
peb,7.111752,0.9747504,1.1457914562179691e-12,5.917815833899297e-12
Tsp42Eg,7.094384,0.8361241,1.2992864644370793e-12,6.6673249325949154e-12
CG33144,7.0652256,0.40552053,1.6035548195815566e-12,8.160289519852692e-12
CG14830,7.003491,1.2965277,2.49662062716536e-12,1.2520859213364273e-11
CG11357,6.958536,0.39999515,3.4382688614851946e-12,1.7060587199850788e-11
Paip2,6.9441595,0.47122383,3.8072058994858826e-12,1.8832536826605433e-11
CG6574,6.824381,0.81685156,8.830530527249494e-12,4.256946848357282e-11
PRAS40,6.8226066,0.37946993,8.940322944524888e-12,4.3064838743960096e-11
CG12963,6.8196054,0.21031106,9.129080873484731e-12,4.387581803868658e-11
ck,6.7817173,0.322578,1.1875569043699322e-11,5.67673597710528e-11
CR43361,6.744934,1.378695,1.5309645821066822e-11,7.248630046988152e-11
jing,6.702453,0.25746945,2.0494945792674974e-11,9.606553213421679e-11
Alp13,6.637829,1.1045995,3.183367648285176e-11,1.4747626957335107e-10
CG5697,6.594476,0.33337554,4.26760398199502e-11,1.9622102884285594e-10
Cyp6a20,6.5794506,0.61937714,4.721901374920363e-11,2.161104832834455e-10
CG8907,6.4987364,1.0453022,8.099744569354716e-11,3.6421393800844175e-10
milt,6.4942145,0.41638288,8.346773454051158e-11,3.7489825011734294e-10
CG6738,6.477942,2.5496032,9.298211515126035e-11,4.1575542387015794e-10
schlank,6.4270763,0.33392948,1.3008166883977468e-10,5.75497499886474e-10
CG2930,6.419087,0.22303787,1.370941731739972e-10,6.058481534102407e-10
ths,6.295638,4.7101307,3.0613765945447264e-10,1.3191930869508108e-09
Cyp6a2,6.291613,0.6706936,3.1418368319021006e-10,1.3531319991942002e-09
fabp,6.2790613,0.6792494,3.406229550630928e-10,1.4646235004576744e-09
MRP,6.269825,0.26082617,3.614538620835706e-10,1.5483376148133147e-09
cher,6.209875,0.44570073,5.302674827961157e-10,2.2401268023218075e-09
CG18135,6.2073097,0.3649092,5.389922613766447e-10,2.2733648162674696e-09
Sema5c,6.158401,0.39461613,7.348312940216011e-10,3.0781696153252226e-09
Hs6st,6.1387014,0.28401804,8.319875255255766e-10,3.4705391591499287e-09
Mondo,6.007446,0.093390524,1.884685295464115e-09,7.67274182434726e-09
Ugt303B2,5.9287596,2.346692,3.0523144737743003e-09,1.2250817396252979e-08
neb,5.924481,0.5563933,3.1328496779248998e-09,1.256138568594674e-08
lncRNA:CR43650,5.8537335,0.46526703,4.806589756137778e-09,1.8957209053072635e-08
tou,5.8372173,0.34235567,5.307980086291172e-09,2.0821199362637475e-08
Treh,5.825112,0.35921618,5.707435802480513e-09,2.2355059818869297e-08
CG32944,5.7894845,1.0471779,7.060276555249889e-09,2.7437861866813412e-08
CG43291,5.783229,2.1956396,7.32802225078199e-09,2.842286992883716e-08
Orct,5.7197404,1.0355718,1.0668687665387462e-08,4.0725220685284806e-08
Faa,5.627732,2.1875663,1.8259459829528683e-08,6.819664044261793e-08
scb,5.594599,0.6575655,2.211326882997052e-08,8.220434685555132e-08
CG5921,5.592196,0.8549019,2.2421576706028015e-08,8.331154481945703e-08
vib,5.577809,0.34852576,2.4356687569862122e-08,9.024901134475448e-08
CG8468,5.5728717,0.04676675,2.5057445912596686e-08,9.275916838063116e-08
otk2,5.5598736,3.6152196,2.6997000642136597e-08,9.956864138589675e-08
Zip71B,5.5533442,0.131827,2.802552226244125e-08,1.0326626466980087e-07
CG12004,5.547129,0.32244924,2.903979403363964e-08,1.0695405863662095e-07
lncRNA:CR44874,5.5160847,1.6434108,3.466353050043646e-08,1.2684461574849372e-07
CG10417,5.4807005,0.46569198,4.236447498207142e-08,1.5410368207600842e-07
CG11334,5.480417,0.08465052,4.243250985886113e-08,1.5421020363775149e-07
AGO3,5.4529815,0.24712263,4.953222962198441e-08,1.7895007515268905e-07
CG6293,5.4151235,1.0903811,6.124637592760243e-08,2.1977452930919197e-07
CG15422,5.3963366,1.9054585,6.801528264448549e-08,2.431049781395822e-07
CG4991,5.337218,1.1331059,9.438356214902217e-08,3.32830647383282e-07
UK114,5.3001103,0.8751268,1.1573270848032321e-07,4.057782496893799e-07
CG10300,5.2454324,2.0062015,1.559162117444665e-07,5.407133460889798e-07
Eip74EF,5.23503,0.19649087,1.6495796352635216e-07,5.708262746548856e-07
qtc,5.230873,0.37824526,1.687111565270402e-07,5.830534497606221e-07
alpha-Man-Ib,5.164799,1.1423422,2.406968785519317e-07,8.228979623689108e-07
CG43102,5.111835,-0.21763816,3.1904456068126447e-07,1.0819240129792008e-06
sgg,5.0928555,0.18650328,3.5271088274783047e-07,1.1930411881810382e-06
CG17029,5.0617805,0.15541248,4.15359664048871e-07,1.3954611929780347e-06
Esyt2,4.972884,1.4090095,6.596406156025562e-07,2.1930157308190246e-06
RhoGAP15B,4.9242897,0.41533884,8.46674186155444e-07,2.784578449426107e-06
CG8389,4.9190984,0.18541205,8.694372070497684e-07,2.858261351057045e-06
Ugt303A1,4.8958607,1.1862837,9.787642856953397e-07,3.2097177378859535e-06
CG9312,4.834177,0.40647238,1.3369770211031564e-06,4.3450388366517035e-06
CG10365,4.7950315,0.1734185,1.6264938212265931e-06,5.236757412274456e-06
Aps,4.7815266,0.21550064,1.7396895081389864e-06,5.578641738629409e-06
CG44085,4.739664,0.14384674,2.1407291760492533e-06,6.796196055913844e-06
CG9743,4.738295,0.580941,2.1552362291938703e-06,6.836125170683587e-06
CG43861,4.7184944,2.5387108,2.375964939673927e-06,7.498138364339725e-06
heph,4.7065206,0.12124338,2.5198050620265718e-06,7.930062668513042e-06
nau,4.680099,3.2560515,2.8673614018512164e-06,8.963601491490115e-06
CG17027,4.6028423,0.23701784,4.1676359126946885e-06,1.2816929763963303e-05
Cyp4s3,4.579919,1.4970729,4.6515641240454725e-06,1.4244632113612126e-05
Cyp28d1,4.51421,1.6172256,6.3553219812502906e-06,1.910918309360448e-05
CG44422,4.51128,1.9741544,6.443761821274362e-06,1.9360475777849245e-05
CG9331,4.5076504,0.15709932,6.554950475804627e-06,1.9679687226302916e-05
CG6656,4.4787855,0.41436446,7.506894547844893e-06,2.2436114797708415e-05
SoYb,4.4541993,3.4184747,8.420692878620607e-06,2.505431574614632e-05
fusl,4.4531956,0.24606797,8.460170483092555e-06,2.5152968574872486e-05
dlp,4.3978076,0.29133317,1.0934978140747561e-05,3.221002628505175e-05
nuf,4.391775,0.37151867,1.1242890626936431e-05,3.306805857346159e-05
fz2,4.3656983,-0.10840155,1.2671716255744158e-05,3.711968703697746e-05
CG11426,4.3111725,0.41551507,1.623910484737412e-05,4.684560909034093e-05
Mdr65,4.3102803,0.94147104,1.6304764078022297e-05,4.70179772815143e-05
CG17119,4.2915645,0.40695772,1.774187110620211e-05,5.095905887198217e-05
hiw,4.2629123,-0.010049632,2.0177955057311783e-05,5.7602705990367466e-05
Oatp58Dc,4.2463055,-0.058577105,2.1732443445125368e-05,6.190712862553786e-05
CG2915,4.181499,0.30311728,2.895937355945862e-05,8.141563198860161e-05
AOX3,4.1546416,0.3870969,3.257980185969775e-05,9.10792564107251e-05
DAAM,4.142495,-0.14437401,3.435474043364177e-05,9.57721117728038e-05
CG31087,4.114371,3.7256193,3.8823729402706716e-05,0.00010762732926372091
Fmo-1,4.0883446,0.4193076,4.3446248575502986e-05,0.00011969148231652068
CG18788,4.0865602,1.2561154,4.378159868993082e-05,0.00012049022958961252
Btk29A,4.0832143,0.025939843,4.441700863954225e-05,0.00012215444774088348
CG43340,4.0802946,0.7682647,4.497868673559788e-05,0.00012352842226660577
Dop1R2,4.0668607,0.5831569,4.765070754010766e-05,0.00013050653176590395
CG13784,4.054593,0.5255906,5.02216920930434e-05,0.0001373589166214888
lncRNA:CR45809,4.0453057,1.2078742,5.22548576532355e-05,0.00014252789995274206
Vha100-2,4.03832,0.115157,5.383531331043281e-05,0.00014658749867866395
Pdk1,4.0363636,0.17892985,5.4286080164992085e-05,0.0001477138160797169
GATAe,4.03611,0.11463303,5.434473057781341e-05,0.00014782286762433933
dar1,4.004873,3.9535675,6.205087145518307e-05,0.00016695837928052808
Takl1,4.0041227,1.3776339,6.224810475190174e-05,0.00016743246560337478
CG43400,3.951077,1.7559227,7.780032270793159e-05,0.00020751098137815937
Ipk2,3.9382312,0.63563913,8.208449244339121e-05,0.00021849848674145505
nrv1,3.9196165,0.09700486,8.868996741343047e-05,0.00023529448354783102
HEATR2,3.916078,0.29671812,9.000108869298763e-05,0.0002384549483713344
lncRNA:CR42651,3.882671,0.66249204,0.0001033152433573404,0.0002716504862507672
fus,3.8081822,0.1889853,0.0001399920970580581,0.0003612831065126733
Idh,3.7991993,0.101024665,0.00014516429438054176,0.00037402480381182643
PGRP-LA,3.7903078,0.3775193,0.0001504607673651536,0.00038717014143525944
t,3.772859,0.54899925,0.00016138747754892036,0.00041354891623047557
CG5011,3.7442782,1.5368612,0.00018091319806937413,0.0004607284101644649
CG32473,3.6949635,0.26475325,0.0002199183727326469,0.0005533766451404163
Ae2,3.687613,1.1412705,0.000226367616406705,0.0005683469586690741
CG8665,3.6673355,0.7368866,0.0002450910466272999,0.0006124582857477802
Dhit,3.6586266,0.9405703,0.0002535706221475112,0.0006320603137087509
CG1979,3.6554732,0.90257907,0.0002567079087911797,0.0006396801020879772
ringer,3.6497653,0.99537593,0.0002624800885187528,0.0006534498043543177
alphaTub84B,3.603391,0.28728798,0.00031409264121540545,0.0007722778286788422
CG14642,3.5858002,0.82706934,0.0003360461047039502,0.0008237114097131937
Gdap2,3.5450225,-0.026225496,0.0003925796369040818,0.000955372089696668
